file_name,organism,url,database,path,refseq_category,assembly_accession,bioproject,biosample,taxid,infraspecific_name,version_status,release_type,genome_rep,seq_rel_date,submitter
GCF_000018145.1_genomic_refseq.fna.gz,GCF_000018145.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/018/145/GCF_000018145.1_ASM1814v1/GCF_000018145.1_ASM1814v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000018145.1,PRJNA224116,SAMN02598387,398580,strain=DFL 12,latest,Major,Full,05/10/07,US DOE Joint Genome Institute
GCF_000018405.1_genomic_refseq.fna.gz,GCF_000018405.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/018/405/GCF_000018405.1_ASM1840v1/GCF_000018405.1_ASM1840v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000018405.1,PRJNA224116,SAMN00623035,96561,strain=Hxd3,latest,Major,Full,19/10/07,US DOE Joint Genome Institute (JGI-PGF)
GCF_000018605.1_genomic_refseq.fna.gz,GCF_000018605.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/018/605/GCF_000018605.1_ASM1860v1/GCF_000018605.1_ASM1860v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000018605.1,PRJNA224116,SAMN00623056,403833,strain=SJ95,latest,Major,Full,16/11/07,US DOE Joint Genome Institute (JGI-PGF)
GCF_000018685.1_genomic_refseq.fna.gz,GCF_000018685.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/018/685/GCF_000018685.1_ASM1868v1/GCF_000018685.1_ASM1868v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000018685.1,PRJNA224116,SAMN02598360,357809,strain=ISDg,latest,Major,Full,19/11/07,US DOE Joint Genome Institute
GCF_000018865.1_genomic_refseq.fna.gz,GCF_000018865.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/018/865/GCF_000018865.1_ASM1886v1/GCF_000018865.1_ASM1886v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000018865.1,PRJNA224116,SAMN02598539,324602,strain=J-10-fl,latest,Major,Full,20/12/07,US DOE Joint Genome Institute
GCF_000018885.1_genomic_refseq.fna.gz,GCF_000018885.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/018/885/GCF_000018885.1_ASM1888v1/GCF_000018885.1_ASM1888v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000018885.1,PRJNA224116,SAMN02603684,288705,strain=ATCC 33209,latest,Major,Full,18/12/07,"Northwest Fisheries Science Center, NOAA Fisheries Service"
GCF_000019165.1_genomic_refseq.fna.gz,GCF_000019165.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/019/165/GCF_000019165.1_ASM1916v1/GCF_000019165.1_ASM1916v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000019165.1,PRJNA224116,SAMN02602985,498761,strain=Ice1; ATCC 51547,latest,Major,Full,01/04/08,Arizona State University
GCF_000019405.1_genomic_refseq.fna.gz,GCF_000019405.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/019/405/GCF_000019405.1_ASM1940v1/GCF_000019405.1_ASM1940v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000019405.1,PRJNA224116,SAMN02598524,228400,strain=2336,latest,Major,Full,26/02/08,US DOE Joint Genome Institute
GCF_000019665.1_genomic_refseq.fna.gz,GCF_000019665.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/019/665/GCF_000019665.1_ASM1966v1/GCF_000019665.1_ASM1966v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000019665.1,PRJNA224116,SAMN02604183,481448,strain=V4,latest,Major,Full,30/05/08,University of Hawaii
GCF_000019785.1_genomic_refseq.fna.gz,GCF_000019785.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/019/785/GCF_000019785.1_ASM1978v1/GCF_000019785.1_ASM1978v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000019785.1,PRJNA224116,SAMN02598429,395495,strain=SP-6,latest,Major,Full,25/03/08,US DOE Joint Genome Institute
GCF_000019845.1_genomic_refseq.fna.gz,GCF_000019845.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/019/845/GCF_000019845.1_ASM1984v1/GCF_000019845.1_ASM1984v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000019845.1,PRJNA224116,SAMN02598441,395963,strain=ATCC 9039,latest,Major,Full,11/04/08,US DOE Joint Genome Institute
GCF_000019965.1_genomic_refseq.fna.gz,GCF_000019965.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/019/965/GCF_000019965.1_ASM1996v1/GCF_000019965.1_ASM1996v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000019965.1,PRJNA224116,SAMN00000285,452637,strain=PB90-1,latest,Major,Full,08/04/08,US DOE Joint Genome Institute
GCF_000020005.1_genomic_refseq.fna.gz,GCF_000020005.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/020/005/GCF_000020005.1_ASM2000v1/GCF_000020005.1_ASM2000v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000020005.1,PRJNA224116,SAMN02598430,457570,strain=JW/NM-WN-LF,latest,Major,Full,09/04/08,US DOE Joint Genome Institute (JGI-PGF)
GCF_000020145.1_genomic_refseq.fna.gz,GCF_000020145.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/020/145/GCF_000020145.1_ASM2014v1/GCF_000020145.1_ASM2014v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000020145.1,PRJNA224116,SAMN00000042,445932,strain=Pei191,latest,Major,Full,30/04/08,US DOE Joint Genome Institute (JGI-PGF)
GCF_000020365.1_genomic_refseq.fna.gz,GCF_000020365.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/020/365/GCF_000020365.1_ASM2036v1/GCF_000020365.1_ASM2036v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000020365.1,PRJNA224116,SAMN02603282,177437,strain=HRM2,latest,Major,Full,18/02/09,Goettingen Genomics Laboratory
GCF_000020385.1_genomic_refseq.fna.gz,GCF_000020385.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/020/385/GCF_000020385.1_ASM2038v1/GCF_000020385.1_ASM2038v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000020385.1,PRJNA224116,SAMN00623044,398767,strain=SZ,latest,Major,Full,05/06/08,US DOE Joint Genome Institute
GCF_000020485.1_genomic_refseq.fna.gz,GCF_000020485.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/020/485/GCF_000020485.1_ASM2048v1/GCF_000020485.1_ASM2048v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000020485.1,PRJNA224116,SAMN00623047,373903,strain=H 168,latest,Major,Full,13/01/09,US DOE Joint Genome Institute
GCF_000020525.1_genomic_refseq.fna.gz,GCF_000020525.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/020/525/GCF_000020525.1_ASM2052v1/GCF_000020525.1_ASM2052v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000020525.1,PRJNA224116,SAMN02598461,517418,strain=ATCC 35110,latest,Major,Full,27/06/08,US DOE Joint Genome Institute
GCF_000020625.1_genomic_refseq.fna.gz,GCF_000020625.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/020/625/GCF_000020625.1_ASM2062v1/GCF_000020625.1_ASM2062v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000020625.1,PRJNA224116,SAMN02598281,290512,strain=DSM 271,latest,Major,Full,18/07/08,US DOE Joint Genome Institute
GCF_000020645.1_genomic_refseq.fna.gz,GCF_000020645.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/020/645/GCF_000020645.1_ASM2064v1/GCF_000020645.1_ASM2064v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000020645.1,PRJNA224116,SAMN02598283,324925,strain=BU-1,latest,Major,Full,18/07/08,US DOE Joint Genome Institute
GCF_000020725.1_genomic_refseq.fna.gz,GCF_000020725.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/020/725/GCF_000020725.1_ASM2072v1/GCF_000020725.1_ASM2072v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000020725.1,PRJNA224116,SAMN02598400,404380,strain=Bem,latest,Major,Full,19/08/08,US DOE Joint Genome Institute (JGI-PGF)
GCF_000020945.1_genomic_refseq.fna.gz,GCF_000020945.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/020/945/GCF_000020945.1_ASM2094v1/GCF_000020945.1_ASM2094v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000020945.1,PRJNA224116,SAMN02603927,309798,strain=DSM 5265,latest,Major,Full,26/09/08,The J. Craig Venter Institute
GCF_000020965.1_genomic_refseq.fna.gz,GCF_000020965.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/020/965/GCF_000020965.1_ASM2096v1/GCF_000020965.1_ASM2096v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000020965.1,PRJNA224116,SAMN02603928,309799,strain=H-6-12; ATCC 35947,latest,Major,Full,26/09/08,The J. Craig Venter Institute
GCF_000020985.1_genomic_refseq.fna.gz,GCF_000020985.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/020/985/GCF_000020985.1_ASM2098v1/GCF_000020985.1_ASM2098v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000020985.1,PRJNA224116,SAMN02603929,289376,strain=DSM 11347,latest,Major,Full,26/09/08,The J. Craig Venter Institute
GCF_000021005.1_genomic_refseq.fna.gz,GCF_000021005.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/021/005/GCF_000021005.1_ASM2100v1/GCF_000021005.1_ASM2100v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000021005.1,PRJNA224116,SAMN02603252,557760,strain=KD131; KCTC 12085,latest,Major,Full,22/01/09,GenoTech corp.
GCF_000021045.1_genomic_refseq.fna.gz,GCF_000021045.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/021/045/GCF_000021045.1_ASM2104v1/GCF_000021045.1_ASM2104v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000021045.1,PRJNA224116,SAMN02604349,322710,strain=DJ; ATCC BAA-1303,latest,Major,Full,14/04/09,US DOE Joint Genome Institute (JGI-PGF)
GCF_000021285.1_genomic_refseq.fna.gz,GCF_000021285.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/021/285/GCF_000021285.1_ASM2128v1/GCF_000021285.1_ASM2128v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000021285.1,PRJNA224116,SAMN02603170,484019,strain=TCF52B,latest,Major,Full,10/12/08,Dalhousie University
GCF_000021325.1_genomic_refseq.fna.gz,GCF_000021325.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/021/325/GCF_000021325.1_ASM2132v1/GCF_000021325.1_ASM2132v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000021325.1,PRJNA224116,SAMN02598444,272568,strain=PAl 5; ATCC 49037,latest,Major,Full,16/10/08,US DOE Joint Genome Institute (JGI-PGF)
GCF_000021545.1_genomic_refseq.fna.gz,GCF_000021545.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/021/545/GCF_000021545.1_ASM2154v1/GCF_000021545.1_ASM2154v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000021545.1,PRJNA224116,SAMN02604030,204536,strain=Az-Fu1,latest,Major,Full,25/03/09,TIGR
GCF_000021565.1_genomic_refseq.fna.gz,GCF_000021565.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/021/565/GCF_000021565.1_ASM2156v1/GCF_000021565.1_ASM2156v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000021565.1,PRJNA224116,SAMN02604029,123214,strain=EX-H1,latest,Major,Full,25/03/09,TIGR
GCF_000021685.1_genomic_refseq.fna.gz,GCF_000021685.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/021/685/GCF_000021685.1_ASM2168v1/GCF_000021685.1_ASM2168v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000021685.1,PRJNA224116,SAMN02603430,309801,strain=DSM 5159,latest,Major,Full,22/01/09,J Craig Venter Institute
GCF_000021725.1_genomic_refseq.fna.gz,GCF_000021725.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/021/725/GCF_000021725.1_ASM2172v1/GCF_000021725.1_ASM2172v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000021725.1,PRJNA224116,SAMN02603431,598659,strain=AmH,latest,Major,Full,13/02/09,J Craig Venter Institute
GCF_000021745.1_genomic_refseq.fna.gz,GCF_000021745.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/021/745/GCF_000021745.1_ASM2174v1/GCF_000021745.1_ASM2174v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000021745.1,PRJNA224116,SAMN00000045,395965,strain=BL2,latest,Major,Full,15/12/08,US DOE Joint Genome Institute (JGI-PGF)
GCF_000021805.1_genomic_refseq.fna.gz,GCF_000021805.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/021/805/GCF_000021805.1_ASM2180v1/GCF_000021805.1_ASM2180v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000021805.1,PRJNA224116,SAMN00000280,41431,strain=PCC 8801,latest,Major,Full,17/12/08,US DOE Joint Genome Institute (JGI-PGF)
GCF_000021865.1_genomic_refseq.fna.gz,GCF_000021865.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/021/865/GCF_000021865.1_ASM2186v1/GCF_000021865.1_ASM2186v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000021865.1,PRJNA224116,SAMN02604080,272942,strain=SB 1003,latest,Major,Full,09/04/10,Univ. Chicago
GCF_000021905.1_genomic_refseq.fna.gz,GCF_000021905.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/021/905/GCF_000021905.1_ASM2190v1/GCF_000021905.1_ASM2190v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000021905.1,PRJNA224116,SAMN00000039,218208,strain=AK-1,latest,Major,Full,24/12/08,US DOE Joint Genome Institute (JGI-PGF)
GCF_000021925.1_genomic_refseq.fna.gz,GCF_000021925.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/021/925/GCF_000021925.1_ASM2192v1/GCF_000021925.1_ASM2192v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000021925.1,PRJNA224116,SAMN02598433,272564,strain=DCB-2,latest,Major,Full,05/01/09,US DOE Joint Genome Institute
GCF_000022085.1_genomic_refseq.fna.gz,GCF_000022085.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/022/085/GCF_000022085.1_ASM2208v1/GCF_000022085.1_ASM2208v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000022085.1,PRJNA224116,SAMN00000043,460265,strain=ORS 2060,latest,Major,Full,12/01/09,US DOE Joint Genome Institute (JGI-PGF)
GCF_000022565.1_genomic_refseq.fna.gz,GCF_000022565.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/022/565/GCF_000022565.1_ASM2256v1/GCF_000022565.1_ASM2256v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000022565.1,PRJNA224116,SAMN02603447,240015,strain=ATCC 51196,latest,Major,Full,30/03/09,J. Craig Venter Institute
GCF_000023065.1_genomic_refseq.fna.gz,GCF_000023065.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/023/065/GCF_000023065.1_ASM2306v1/GCF_000023065.1_ASM2306v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000023065.1,PRJNA224116,SAMN02598508,595494,strain=DSM 9187,latest,Major,Full,13/05/09,US DOE Joint Genome Institute (JGI-PGF)
GCF_000023105.1_genomic_refseq.fna.gz,GCF_000023105.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/023/105/GCF_000023105.1_ASM2310v1/GCF_000023105.1_ASM2310v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000023105.1,PRJNA224116,SAMN02598436,471853,strain=DSM 12333,latest,Major,Full,07/05/09,US DOE Joint Genome Institute (JGI-PGF)
GCF_000023225.1_genomic_refseq.fna.gz,GCF_000023225.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/023/225/GCF_000023225.1_ASM2322v1/GCF_000023225.1_ASM2322v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000023225.1,PRJNA224116,SAMN00002602,525897,strain=DSM 4028,latest,Major,Full,26/08/09,US DOE Joint Genome Institute (JGI-PGF)
GCF_000023245.1_genomic_refseq.fna.gz,GCF_000023245.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/023/245/GCF_000023245.1_ASM2324v1/GCF_000023245.1_ASM2324v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000023245.1,PRJNA224116,SAMN00001904,446462,strain=DSM 43827,latest,Major,Full,13/08/09,US DOE Joint Genome Institute (JGI-PGF)
GCF_000023265.1_genomic_refseq.fna.gz,GCF_000023265.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/023/265/GCF_000023265.1_ASM2326v1/GCF_000023265.1_ASM2326v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000023265.1,PRJNA224116,SAMN02598466,525909,strain=DSM 10331,latest,Major,Full,18/08/09,US DOE Joint Genome Institute (JGI-PGF)
GCF_000023325.1_genomic_refseq.fna.gz,GCF_000023325.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/023/325/GCF_000023325.1_ASM2332v1/GCF_000023325.1_ASM2332v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000023325.1,PRJNA224116,SAMN00001868,521045,strain=TBF 19.5.1,latest,Major,Full,08/06/09,US DOE Joint Genome Institute (JGI-PGF)
GCF_000023445.1_genomic_refseq.fna.gz,GCF_000023445.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/023/445/GCF_000023445.1_ASM2344v1/GCF_000023445.1_ASM2344v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000023445.1,PRJNA224116,SAMN00001870,526222,strain=DSM 2638,latest,Major,Full,26/06/09,US DOE Joint Genome Institute (JGI-PGF)
GCF_000023465.1_genomic_refseq.fna.gz,GCF_000023465.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/023/465/GCF_000023465.1_ASM2346v1/GCF_000023465.1_ASM2346v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000023465.1,PRJNA224116,SAMN02603855,655815,strain=SMA-87,latest,Major,Full,21/04/10,ShanDong University
GCF_000023545.1_genomic_refseq.fna.gz,GCF_000023545.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/023/545/GCF_000023545.1_ASM2354v1/GCF_000023545.1_ASM2354v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000023545.1,PRJNA224116,SAMN02598494,579405,strain=Ech703,latest,Major,Full,26/06/09,US DOE Joint Genome Institute
GCF_000023745.1_genomic_refseq.fna.gz,GCF_000023745.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/023/745/GCF_000023745.1_ASM2374v1/GCF_000023745.1_ASM2374v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000023745.1,PRJNA224116,SAMN02598498,582744,strain=SIP3-4,latest,Major,Full,15/07/09,US DOE Joint Genome Institute
GCF_000023785.1_genomic_refseq.fna.gz,GCF_000023785.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/023/785/GCF_000023785.1_ASM2378v1/GCF_000023785.1_ASM2378v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000023785.1,PRJNA224116,SAMN02598497,582402,strain=ATCC 49814,latest,Major,Full,17/07/09,US DOE Joint Genome Institute
GCF_000023845.1_genomic_refseq.fna.gz,GCF_000023845.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/023/845/GCF_000023845.1_ASM2384v1/GCF_000023845.1_ASM2384v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000023845.1,PRJNA224116,SAMN02598434,469378,strain=DSM 15641,latest,Major,Full,26/08/09,US DOE Joint Genome Institute (JGI-PGF)
GCF_000024005.1_genomic_refseq.fna.gz,GCF_000024005.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/024/005/GCF_000024005.1_ASM2400v1/GCF_000024005.1_ASM2400v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000024005.1,PRJNA224116,SAMN00001914,485918,strain=DSM 2588,latest,Major,Full,19/08/09,US DOE Joint Genome Institute (JGI-PGF)
